"id_che300","id_souhu"
"1128442","136754"
"1128443","136750"
"1128444","136749"
"1128445","136748"
"1128446","136730"
"1128447","136731"
"1128448","136734"
"1128449","136729"
"1128450","136733"
"1128451","136728"
"1128452","136732"
"1128453","136727"
"1128454","136746"
"1128455","136743"
"1128456","136745"
"1128457","136742"
"1128458","136744"
"1128459","136741"
"1128460","136740"
"1128461","136737"
"1128462","136739"
"1128463","136736"
"1128464","136738"
"1128465","136735"
"1128466","136100"
"1128467","136099"
"1128468","136098"
"1128469","136097"
"1128470","136096"
"1128471","136095"
"1128472","136094"
"1128473","136093"
"1128474","136092"
"1128475","136091"
"1128476","136761"
"1128477","136760"
"1128478","136767"
"1128479","136764"
"1128480","136766"
"1128481","136763"
"1128482","136765"
"1128483","136762"
"1128484","136747"
"1128485","136285"
"1128489","102746"
"1128493","102744"
"1128496","102744"
"1128501","102745"
"1128503","102745"
"1128505","102734"
"1128515","137228"
"1128516","137227"
"1128517","137226"
"1128520","136688"
"1128521","136687"
"1128522","136686"
"1128523","136679"
"1128524","136683"
"1128525","136684"
"1128526","136682"
"1128527","136681"
"1128528","136680"
"1128529","136679"
"1128530","136678"
"1128531","136677"
"1128532","136676"
"1128533","136675"
"1128534","130917"
"1128535","117200"
"1128536","114787"
"1128537","137872"
"1128538","102249"
"1128539","136797"
"1128540","136796"
"1128541","136795"
"1128542","136786"
"1128543","136785"
"1128544","136792"
"1128545","136791"
"1128546","136790"
"1128547","136789"
"1128548","136788"
"1128549","136787"
"1128550","136843"
"1128551","136842"
"1128552","136841"
"1128553","136840"
"1128554","136835"
"1128555","136839"
"1128556","136838"
"1128557","136837"
"1128558","136836"
"1128559","136794"
"1128560","136848"
"1128561","136846"
"1128562","136847"
"1128563","136845"
"1128564","136844"
"1128565","136817"
"1128566","136816"
"1128567","136815"
"1128568","136814"
"1128570","138961"
"1128571","136801"
"1128572","136800"
"1128573","136799"
"1128574","136798"
"1128575","136812"
"1128576","136811"
"1128577","136810"
"1128578","136809"
"1128579","136808"
"1128580","136807"
"1128581","136806"
"1128582","136805"
"1128583","136804"
"1128584","136803"
"1128585","136813"
"1128586","135551"
"1128587","136860"
"1128588","136859"
"1128589","136858"
"1128590","136857"
"1128591","136856"
"1128592","136855"
"1128593","135702"
"1128594","135701"
"1128595","135707"
"1128596","135706"
"1128597","135700"
"1128598","135699"
"1128599","135705"
"1128600","135704"
"1128601","135703"
"1128602","136886"
"1128603","136885"
"1128604","136884"
"1128605","136881"
"1128607","136883"
"1128608","136882"
"1128609","136879"
"1128610","136878"
"1128611","136875"
"1128612","136874"
"1128613","136877"
"1128614","136873"
"1128615","136872"
"1128616","136871"
"1128617","136870"
"1128618","136868"
"1128619","136867"
"1128620","136869"
"1128621","136866"
"1128622","136865"
"1128623","136864"
"1128624","136862"
"1128625","136863"
"1128626","136861"
"1128627","136891"
"1128628","136892"
"1128632","136896"
"1128633","136895"
"1128634","136894"
"1128635","136893"
"1128636","136900"
"1128637","136899"
"1128638","136898"
"1128639","136897"
"1128647","136853"
"1128648","136854"
"1128658","136907"
"1128667","136448"
"1128668","136447"
"1128669","136446"
"1128670","136445"
"1128671","136444"
"1128672","136443"
"1128673","136442"
"1128674","136441"
"1128675","136440"
"1128676","136946"
"1128677","136945"
"1128678","136950"
"1128679","136949"
"1128680","136948"
"1128681","136947"
"1128682","136952"
"1128683","136951"
"1128684","136965"
"1128685","136916"
"1128686","136915"
"1128687","136914"
"1128688","136913"
"1128689","136666"
"1128690","136665"
"1128691","136698"
"1128692","136697"
"1128693","136696"
"1128694","136695"
"1128695","136488"
"1128697","136486"
"1128698","136485"
"1128699","134616"
"1128737","136578"
"1128738","136577"
"1128739","136576"
"1128740","136575"
"1128741","136574"
"1128742","136573"
"1128743","136572"
"1128744","136571"
"1128745","136903"
"1128746","136714"
"1128747","136713"
"1128748","136712"
"1128749","136711"
"1128750","136710"
"1128751","136723"
"1128752","136722"
"1128753","136721"
"1128754","136720"
"1128755","136719"
"1128756","136718"
"1128757","136717"
"1128758","136716"
"1128759","136715"
"1128760","136834"
"1128761","136833"
"1128762","136831"
"1128763","136832"
"1128764","136830"
"1128765","136829"
"1128766","136828"
"1128767","136827"
"1128770","136726"
"1128771","136725"
"1128772","136724"
"1128776","136625"
"1128777","136624"
"1128778","136623"
"1128779","136621"
"1128780","136620"
"1128781","136793"
"1128782","136619"
"1128783","136618"
"1128784","135878"
"1128785","135877"
"1128786","135876"
"1128787","135875"
"1128788","136975"
"1128789","136974"
"1128790","136973"
"1128791","136972"
"1128792","136971"
"1128793","136970"
"1128794","136976"
"1128813","137006"
"1128814","137005"
"1128815","137004"
"1128816","137001"
"1128817","137000"
"1128818","136999"
"1128819","137003"
"1128820","137002"
"1128821","136998"
"1128822","136968"
"1128823","136967"
"1128824","136966"
"1128825","136176"
"1128826","136175"
"1128827","135973"
"1128828","136174"
"1128829","136969"
"1128830","125909"
"1128832","108536"
"1128833","108537"
"1128834","136820"
"1128835","136819"
"1128836","136818"
"1128837","136823"
"1128838","136822"
"1128839","136821"
"1128840","136826"
"1128841","136825"
"1128842","136824"
"1128843","136912"
"1128844","136911"
"1128845","136909"
"1128846","136910"
"1128847","136908"
"1128848","136936"
"1128849","136935"
"1128850","136934"
"1128851","136933"
"1128852","136932"
"1128853","136931"
"1128854","136930"
"1128855","136929"
"1128856","136928"
"1128857","136927"
"1128858","136964"
"1128859","136963"
"1128860","136962"
"1128861","136961"
"1128862","136960"
"1128863","136959"
"1128864","136958"
"1128865","136957"
"1128866","136956"
"1128867","136955"
"1128868","136954"
"1128869","136953"
"1128892","136890"
"1128893","136889"
"1128894","136888"
"1128895","136887"
"1128896","137015"
"1128897","137014"
"1128898","137013"
"1128899","137012"
"1128900","136997"
"1128901","136996"
"1128902","136995"
"1128903","136994"
"1128904","136993"
"1128905","136992"
"1128906","136991"
"1128907","136990"
"1128908","137033"
"1128909","137090"
"1128910","137089"
"1128911","137088"
"1128912","137087"
"1128913","137086"
"1128914","109610"
"1128916","137007"
"1128917","137100"
"1128918","137101"
"1128919","137102"
"1128920","137053"
"1128921","137050"
"1128922","137052"
"1128923","137051"
"1128924","137093"
"1128925","137092"
"1128926","137091"
"1128927","137098"
"1128928","137097"
"1128929","137096"
"1128930","137095"
"1128931","137094"
"1128932","137103"
"1128933","137728"
"1128934","137726"
"1128935","134318"
"1128936","134317"
"1128937","134316"
"1128938","134315"
"1128939","134314"
"1128940","134313"
"1128941","134312"
"1128942","134311"
"1128943","134310"
"1128944","134309"
"1128946","127514"
"1128947","127515"
"1128948","127516"
"1128949","127513"
"1128950","127512"
"1128951","137200"
"1128952","137199"
"1128953","137200"
"1128954","137199"
"1128955","137198"
"1128956","137197"
"1128957","137196"
"1128958","137195"
"1128959","137198"
"1128960","137197"
"1128961","137196"
"1128962","137195"
"1128963","137216"
"1128965","137140"
"1128966","137139"
"1128967","137138"
"1128968","137137"
"1128969","137136"
"1128970","137267"
"1128971","137265"
"1128972","137264"
"1128973","137263"
"1128974","135913"
"1128976","135911"
"1128980","136775"
"1128981","136774"
"1128982","136772"
"1128983","137126"
"1128984","137125"
"1128985","137128"
"1128986","137127"
"1128987","137135"
"1128988","137134"
"1128989","137131"
"1128990","137133"
"1128991","137130"
"1128992","137132"
"1128993","137129"
"1129006","137266"
"1129007","137218"
"1129009","137189"
"1129011","137189"
"1129012","137180"
"1129013","137179"
"1129014","137178"
"1129015","135544"
"1129016","135542"
"1129017","137242"
"1129018","137241"
"1129019","135540"
"1129020","135539"
"1129021","135538"
"1129022","137271"
"1129024","135555"
"1129025","135556"
"1129027","137268"
"1129028","135554"
"1129029","137225"
"1129030","137119"
"1129031","137118"
"1129032","137117"
"1129033","137116"
"1129034","137115"
"1129035","137114"
"1129036","137254"
"1129037","137078"
"1129038","137077"
"1129040","137176"
"1129041","137175"
"1129042","137174"
"1129043","137173"
"1129044","137172"
"1129045","137172"
"1129046","137212"
"1129047","137211"
"1129048","137210"
"1129049","137208"
"1129050","137207"
"1129051","137205"
"1129052","137204"
"1129055","137162"
"1129056","137160"
"1129057","137159"
"1129058","137162"
"1129059","137161"
"1129060","137160"
"1129061","137159"
"1129062","137158"
"1129063","137157"
"1129064","137156"
"1129065","137155"
"1129066","137011"
"1129067","137010"
"1129068","137009"
"1129069","137229"
"1129070","135589"
"1129071","135588"
"1129072","137113"
"1129073","137112"
"1129074","137111"
"1129075","137110"
"1129076","137248"
"1129077","137247"
"1129078","137246"
"1129079","137251"
"1129080","137250"
"1129081","137249"
"1129087","137039"
"1129088","137038"
"1129090","137081"
"1129091","137080"
"1129092","137079"
"1129093","137085"
"1129094","137084"
"1129095","137083"
"1129096","137082"
"1129103","137047"
"1129104","137054"
"1129105","137055"
"1129106","137056"
"1129107","137057"
"1129108","137058"
"1129109","136902"
"1129110","136901"
"1129111","137148"
"1129112","137147"
"1129113","137146"
"1129114","137146"
"1129115","137144"
"1129116","137143"
"1129117","137105"
"1129118","137076"
"1129119","137104"
"1129120","137068"
"1129121","137067"
"1129122","137066"
"1129123","137065"
"1129124","137064"
"1129125","137262"
"1129126","137261"
"1129127","137260"
"1129128","137259"
"1129129","137258"
"1129130","137257"
"1129131","137256"
"1129132","137255"
"1129133","137049"
"1129134","137048"
"1129135","137035"
"1129136","137034"
"1129142","137142"
"1129143","137141"
"1129144","117837"
"1129145","137318"
"1129146","137317"
"1129147","137320"
"1129148","137319"
"1129149","137308"
"1129150","137307"
"1129151","137306"
"1129152","137305"
"1129153","133830"
"1129154","133829"
"1129155","133828"
"1129156","137192"
"1129157","137189"
"1129158","137312"
"1129159","136193"
"1129160","137311"
"1129161","137310"
"1129162","137309"
"1129163","137295"
"1129164","137294"
"1129165","137293"
"1129166","137292"
"1129167","137291"
"1129168","137290"
"1129169","137289"
"1129170","137288"
"1129171","137287"
"1129172","137322"
"1129173","137321"
"1129174","137300"
"1129175","137299"
"1129176","137298"
"1129177","137297"
"1129178","137296"
"1129179","137608"
"1129180","137607"
"1129181","137070"
"1129182","137069"
"1129183","137074"
"1129184","137073"
"1129185","137072"
"1129186","137071"
"1129188","136944"
"1129189","136943"
"1129190","136942"
"1129191","136941"
"1129192","136940"
"1129193","136939"
"1129194","136938"
"1129195","136937"
"1129200","137325"
"1129201","137331"
"1129202","137332"
"1129204","137329"
"1129205","137328"
"1129206","137326"
"1129207","137327"
"1129208","137348"
"1129209","137347"
"1129210","137330"
"1129213","129699"
"1129214","129699"
"1129219","137334"
"1129220","137324"
"1129223","115777"
"1129224","137375"
"1129225","137374"
"1129226","137373"
"1129227","137372"
"1129228","137371"
"1129229","137370"
"1129230","137369"
"1129231","137368"
"1129232","137367"
"1129233","137366"
"1129234","137365"
"1129235","137364"
"1129236","137363"
"1129237","137360"
"1129238","137359"
"1129239","137381"
"1129240","137380"
"1129241","137379"
"1129242","137378"
"1129243","137376"
"1129252","137418"
"1129253","137417"
"1129254","137401"
"1129255","137400"
"1129256","137397"
"1129257","137396"
"1129258","137395"
"1129259","137394"
"1129260","137393"
"1129261","137392"
"1129262","137391"
"1129263","137390"
"1129264","137416"
"1129265","137415"
"1129266","137357"
"1129267","137356"
"1129268","137355"
"1129269","137354"
"1129270","137353"
"1129272","137352"
"1129273","137351"
"1129274","137350"
"1129275","137349"
"1129276","137358"
"1129277","137425"
"1129278","137424"
"1129279","137423"
"1129280","137422"
"1129281","137421"
"1129282","137420"
"1129283","137430"
"1129284","137428"
"1129285","137429"
"1129286","137427"
"1129287","137426"
"1129288","137437"
"1129289","137435"
"1129290","137434"
"1129291","137432"
"1129292","137446"
"1129293","137445"
"1129294","137444"
"1129295","137443"
"1129296","137442"
"1129297","137450"
"1129298","137449"
"1129299","137448"
"1129300","137447"
"1129301","137414"
"1129302","137413"
"1129303","137412"
"1129304","137411"
"1129305","137409"
"1129306","137410"
"1129307","137419"
"1129308","136629"
"1129309","136628"
"1129310","123166"
"1129311","123190"
"1129312","130258"
"1129313","123168"
"1129314","123167"
"1129315","123169"
"1129316","123164"
"1129317","137385"
"1129318","137384"
"1129319","137389"
"1129320","137388"
"1129321","137387"
"1129322","137386"
"1129323","137383"
"1129324","137382"
"1129327","137470"
"1129328","137469"
"1129329","137468"
"1129333","137480"
"1129334","137475"
"1129335","137477"
"1129336","137476"
"1129337","137274"
"1129338","137273"
"1129339","137272"
"1129340","137279"
"1129341","137278"
"1129342","137276"
"1129343","137277"
"1129344","137275"
"1129345","137283"
"1129346","137282"
"1129347","137281"
"1129348","137280"
"1129349","134360"
"1132478","137513"
"1132483","137498"
"1132484","137518"
"1132485","137512"
"1132486","137511"
"1132487","137510"
"1132488","137509"
"1132489","125444"
"1132490","137525"
"1132491","137524"
"1132492","137523"
"1132493","137522"
"1132494","137521"
"1132495","137508"
"1132496","137507"
"1132497","137506"
"1132498","137505"
"1132499","137538"
"1132500","137551"
"1132501","137550"
"1132502","137549"
"1132503","137557"
"1132504","137558"
"1132505","137553"
"1132506","128561"
"1132507","137537"
"1132508","137568"
"1132509","137574"
"1132510","137573"
"1132511","137572"
"1132512","137571"
"1132513","137570"
"1132514","137569"
"1132515","137543"
"1132516","137561"
"1132517","137515"
"1132518","137965"
"1132519","137966"
"1132520","137964"
"1132521","137963"
"1132522","137545"
"1132523","137544"
"1132524","137520"
"1132525","137519"
"1132526","137542"
"1132527","137541"
"1132528","137540"
"1132529","137539"
"1132530","137552"
"1132531","141280"
"1132533","137576"
"1132534","137577"
"1132535","137575"
"1132536","137479"
"1132537","137478"
"1132538","137481"
"1132539","137316"
"1132540","137315"
"1132541","137314"
"1132542","137492"
"1132543","137536"
"1132544","137534"
"1132545","137533"
"1132546","137535"
"1132547","137528"
"1132548","137529"
"1132549","137526"
"1132550","137527"
"1132551","137531"
"1132552","137532"
"1132553","137516"
"1132554","137517"
"1132556","137614"
"1132557","137613"
"1132558","137612"
"1132559","137611"
"1132560","137610"
"1132561","137609"
"1132564","137605"
"1132565","137604"
"1132566","137603"
"1132567","137602"
"1132568","137601"
"1132569","137600"
"1132570","137599"
"1132571","137598"
"1132572","137597"
"1132573","137596"
"1132574","137593"
"1132575","137592"
"1132576","137591"
"1132577","137589"
"1132578","137595"
"1132579","137594"
"1132580","137497"
"1132581","137496"
"1132582","137495"
"1132583","135056"
"1132584","135060"
"1132585","135052"
"1132586","137627"
"1132587","137662"
"1132588","137661"
"1132589","137660"
"1132590","137659"
"1132591","137656"
"1132592","137654"
"1132593","137652"
"1132594","137650"
"1132595","137639"
"1132596","137639"
"1132597","137637"
"1132598","137637"
"1132599","137635"
"1132600","137634"
"1132601","137633"
"1132602","137632"
"1132603","137687"
"1132604","137686"
"1132605","137685"
"1132606","137684"
"1132607","137683"
"1132608","137682"
"1132609","137681"
"1132610","137680"
"1132611","137675"
"1132612","137674"
"1132613","137666"
"1132614","137665"
"1132615","137664"
"1132616","137663"
"1132617","137658"
"1132618","137657"
"1132619","137673"
"1132620","137672"
"1132621","137671"
"1132622","137670"
"1132623","137669"
"1132624","137668"
"1132626","137715"
"1132627","137718"
"1132628","137717"
"1132629","137716"
"1132630","137714"
"1132631","137700"
"1132632","137699"
"1132633","137698"
"1132634","137697"
"1132635","137696"
"1132636","137708"
"1132637","137707"
"1132638","137706"
"1132639","137705"
"1132640","137704"
"1132664","137018"
"1132665","137018"
"1132666","137017"
"1132667","137016"
"1132668","137026"
"1132669","137026"
"1132670","137020"
"1132671","137028"
"1132672","137020"
"1132673","137028"
"1132674","137024"
"1132675","137021"
"1132676","137030"
"1132677","137020"
"1132678","137028"
"1132679","137024"
"1132680","137028"
"1132681","137722"
"1132682","137721"
"1132683","137720"
"1132684","137719"
"1132685","137341"
"1132686","137340"
"1132687","137339"
"1132688","137338"
"1132689","137337"
"1132690","132518"
"1132691","137733"
"1132692","132517"
"1132693","137732"
"1132694","137731"
"1132695","137730"
"1132696","137729"
"1132697","133332"
"1132714","125228"
"1132715","123197"
"1132716","123198"
"1132718","137727"
"1132719","137725"
"1132720","137756"
"1132721","137755"
"1132722","137754"
"1132723","137753"
"1132724","137760"
"1132725","137759"
"1132726","137758"
"1132727","137757"
"1132728","137441"
"1132729","137440"
"1132730","137439"
"1132731","137619"
"1132732","137438"
"1132733","137436"
"1132734","137433"
"1132735","137431"
"1132736","137588"
"1132737","137587"
"1132738","137586"
"1132739","137585"
"1132740","137584"
"1132741","137583"
"1132742","137582"
"1132743","137581"
"1132744","137580"
"1132745","137579"
"1132746","137578"
"1132747","136926"
"1132748","136925"
"1132749","136924"
"1132750","136921"
"1132751","136920"
"1132752","136919"
"1132753","136918"
"1132754","136917"
"1132755","137736"
"1132756","137233"
"1132757","137489"
"1132758","137488"
"1132759","137487"
"1132760","137486"
"1132761","137485"
"1132762","137735"
"1132763","137484"
"1132764","137232"
"1132765","137231"
"1132766","137483"
"1132767","137482"
"1132768","137230"
"1132769","137734"
"1132772","137377"
"1132773","137304"
"1132774","137303"
"1132775","137302"
"1132776","137301"
"1132777","137240"
"1132778","137239"
"1132779","137238"
"1132780","137623"
"1132781","137237"
"1132782","137620"
"1132783","137621"
"1132784","137548"
"1132785","137547"
"1132786","137546"
"1132787","137186"
"1132788","137185"
"1132789","137184"
"1132790","137183"
"1132791","137182"
"1132792","137181"
"1132793","125924"
"1132794","112303"
"1132827","121446"
"1132833","126968"
"1132834","126969"
"1132835","126970"
"1132836","126964"
"1132837","126971"
"1132838","126965"
"1132839","126966"
"1132840","126967"
"1132841","126975"
"1132842","126973"
"1132843","126974"
"1132844","126972"
"1132845","126963"
"1132846","126962"
"1132852","112540"
"1132853","137780"
"1132854","137780"
"1132855","137776"
"1132856","137075"
"1132858","137750"
"1132859","137749"
"1132860","137752"
"1132861","137748"
"1132862","137751"
"1132863","137711"
"1132864","137712"
"1132865","137710"
"1132866","137709"
"1132867","125908"
"1132871","102805"
"1132872","102804"
"1132890","133951"
"1132891","133949"
"1132896","131614"
"1132897","131611"
"1132898","137770"
"1132899","137767"
"1132900","137766"
"1132901","137769"
"1132902","137768"
"1132903","137765"
"1132904","137764"
"1132905","137451"
"1132911","132842"
"1132912","132841"
"1132913","132843"
"1132914","132844"
"1132915","125311"
"1132916","125312"
"1132918","133738"
"1132919","136272"
"1132920","136271"
"1132921","108221"
"1132922","108220"
"1132923","108222"
"1132926","136674"
"1132927","136672"
"1132929","137856"
"1132930","137855"
"1132931","137854"
"1132932","137853"
"1132933","137852"
"1132934","137747"
"1132935","137742"
"1132936","137742"
"1132937","137741"
"1132938","137740"
"1132939","137746"
"1132940","137739"
"1132941","137739"
"1132945","137063"
"1132946","137062"
"1132949","117794"
"1132952","137861"
"1132953","137860"
"1132954","137859"
"1132955","137858"
"1132956","137857"
"1132957","133739"
"1132959","123132"
"1132962","137107"
"1132963","137106"
"1132964","137723"
"1132965","137724"
"1132966","137818"
"1132967","137816"
"1132968","137816"
"1132969","137819"
"1132970","137820"
"1132971","137821"
"1132972","137827"
"1132973","137826"
"1132974","137825"
"1132975","137824"
"1132976","137895"
"1132977","137894"
"1132978","137893"
"1132979","137812"
"1132980","137811"
"1132981","137789"
"1132982","137788"
"1132984","137782"
"1132985","137782"
"1132986","137784"
"1132988","137781"
"1132989","137781"
"1132990","137863"
"1132991","137606"
"1132993","126730"
"1132995","137881"
"1132996","137880"
"1132997","137879"
"1133000","137773"
"1133001","137774"
"1133002","137772"
"1133003","137775"
"1133004","137799"
"1133005","137871"
"1133006","137823"
"1133007","137822"
"1133009","137865"
"1133010","137835"
"1133011","137834"
"1133012","137833"
"1133013","137831"
"1133014","137832"
"1133015","137830"
"1133016","137829"
"1133017","137828"
"1133030","137876"
"1133031","137875"
"1133032","137874"
"1133033","137873"
"1133035","137912"
"1133036","137911"
"1133037","137910"
"1133038","137909"
"1133039","137908"
"1133040","137745"
"1133041","137744"
"1133042","137743"
"1133043","137807"
"1133044","137808"
"1133045","137809"
"1133046","137804"
"1133047","137803"
"1133048","137802"
"1133049","137801"
"1133050","137900"
"1133051","137899"
"1133052","137898"
"1133053","137897"
"1133054","137896"
"1133055","137902"
"1133056","137904"
"1133057","137903"
"1133058","137901"
"1133059","137932"
"1133063","138033"
"1133064","138032"
"1133065","138031"
"1133066","137408"
"1133067","137407"
"1133068","137406"
"1133069","137405"
"1133070","137404"
"1133071","137403"
"1133072","137402"
"1133090","137892"
"1133091","137891"
"1133092","137890"
"1133093","137889"
"1133094","137888"
"1133095","138079"
"1133096","138078"
"1133097","138054"
"1133098","138076"
"1133099","138074"
"1133100","138052"
"1133101","138051"
"1133102","138075"
"1133103","138078"
"1133104","138051"
"1133105","136230"
"1133106","136231"
"1133107","136232"
"1133108","136234"
"1133109","136233"
"1133110","136229"
"1133111","137701"
"1133112","137702"
"1133113","137703"
"1133114","137866"
"1133117","138082"
"1133129","135954"
"1133130","138090"
"1133131","138089"
"1133132","138088"
"1133133","138087"
"1133134","138086"
"1133135","138085"
"1133136","138084"
"1133137","138096"
"1133138","138095"
"1133139","138094"
"1133140","138093"
"1133141","131937"
"1133143","131909"
"1133145","138080"
"1133146","138083"
"1133148","136779"
"1133151","138097"
"1133153","138203"
"1133156","138098"
"1133157","137869"
"1133158","137868"
"1133159","138081"
"1133160","138117"
"1133161","138116"
"1133162","138115"
"1133163","138114"
"1133164","138113"
"1133165","138112"
"1133166","137779"
"1133167","138071"
"1133168","138070"
"1133169","138100"
"1133170","138069"
"1133171","138068"
"1133172","137777"
"1133173","137778"
"1133174","136493"
"1133175","136492"
"1133176","136491"
"1133177","136490"
"1133193","116842"
"1133194","116843"
"1133195","116486"
"1133196","116487"
"1133197","115975"
"1133198","116227"
"1133199","115976"
"1133200","116228"
"1133201","138150"
"1133202","138149"
"1133203","138148"
"1133204","138147"
"1133205","138146"
"1133206","138145"
"1133207","138144"
"1133208","138143"
"1133209","138142"
"1133210","138141"
"1133228","138206"
"1133229","138205"
"1133230","138204"
"1133238","126376"
"1133239","138166"
"1133240","138165"
"1133241","138164"
"1133242","138163"
"1133243","138162"
"1133244","138160"
"1133245","138161"
"1133246","138151"
"1133247","138179"
"1133248","138178"
"1133249","138177"
"1133250","138176"
"1133251","138181"
"1133252","138180"
"1133255","138066"
"1133256","138065"
"1133279","138048"
"1133280","138174"
"1133281","138174"
"1133284","120151"
"1133285","119730"
"1133286","120152"
"1133287","119735"
"1133291","138199"
"1133292","138198"
"1133293","138202"
"1133294","138201"
"1133295","138200"
"1133303","138047"
"1133304","138046"
"1133305","138045"
"1133306","138044"
"1133307","138043"
"1133308","138042"
"1133309","138041"
"1133310","138040"
"1133311","138038"
"1133312","138039"
"1133319","137864"
"1133320","139622"
"1133321","139621"
"1133322","138140"
"1133323","138232"
"1133324","138231"
"1133325","138210"
"1133326","138209"
"1133327","137806"
"1133328","137805"
"1133329","138154"
"1133330","138153"
"1133331","138152"
"1133332","128449"
"1133333","128448"
"1133337","138183"
"1133338","138182"
"1133339","102241"
"1133341","138254"
"1133342","138253"
"1133343","138252"
"1133344","138251"
"1133345","138250"
"1133346","138249"
"1133347","115906"
"1133349","138507"
"1133350","138507"
"1133351","138506"
"1133353","138503"
"1133354","138502"
"1133355","138509"
"1133356","138504"
"1133357","138503"
"1133358","138502"
"1133360","138311"
"1133361","138310"
"1133362","138309"
"1133363","138308"
"1133364","138307"
"1133365","138305"
"1133366","138303"
"1133367","138262"
"1133368","138261"
"1133369","138260"
"1133370","138259"
"1133371","138257"
"1133372","138256"
"1133373","138255"
"1133374","138258"
"1133377","138377"
"1133378","138376"
"1133379","138375"
"1133383","138415"
"1133384","138414"
"1133385","138428"
"1133386","138426"
"1133387","138427"
"1133388","138425"
"1133389","138424"
"1133390","138423"
"1133391","138351"
"1133392","138350"
"1133393","138349"
"1133394","138348"
"1133395","138347"
"1133396","138346"
"1133397","138345"
"1133399","138229"
"1133400","138228"
"1133401","138227"
"1133402","138226"
"1133403","138225"
"1133404","138316"
"1133406","138239"
"1133407","138364"
"1133408","138362"
"1133409","138363"
"1133410","138365"
"1133411","138367"
"1133412","138366"
"1133413","138361"
"1133414","138360"
"1133415","138398"
"1133416","138397"
"1133417","138396"
"1133418","138395"
"1133419","138394"
"1133420","138393"
"1133421","138392"
"1133422","138391"
"1133423","138390"
"1133424","138389"
"1133425","138388"
"1133426","138387"
"1133427","138386"
"1133429","140024"
"1133430","140023"
"1133431","140022"
"1133432","140021"
"1133433","140020"
"1133434","139884"
"1133435","139883"
"1133436","139882"
"1133437","139881"
"1133438","139880"
"1133439","138344"
"1133440","138343"
"1133441","138342"
"1133442","138341"
"1133443","138340"
"1133444","138339"
"1133445","138449"
"1133446","138447"
"1133447","138448"
"1133448","138352"
"1133449","138409"
"1133450","138272"
"1133451","138408"
"1133452","138271"
"1133453","138407"
"1133454","138270"
"1133455","138410"
"1133456","138269"
"1133457","138412"
"1133458","138268"
"1133459","138404"
"1133460","138265"
"1133461","138406"
"1133462","138264"
"1133463","138404"
"1133464","138265"
"1133465","138406"
"1133466","138264"
"1133467","138405"
"1133468","138263"
"1133469","105784"
"1133470","117909"
"1133471","138338"
"1133472","138337"
"1133473","138911"
"1133474","138910"
"1133475","138909"
"1133476","138908"
"1133478","138475"
"1133479","138474"
"1133480","138473"
"1133481","138476"
"1133482","138472"
"1133483","138471"
"1133485","137797"
"1133486","137796"
"1133487","137795"
"1133488","137794"
"1133489","137793"
"1133490","137792"
"1133491","137798"
"1133492","137851"
"1133493","137850"
"1133494","137847"
"1133495","137846"
"1133496","137849"
"1133497","137848"
"1133498","137845"
"1133499","137844"
"1133500","137841"
"1133501","137840"
"1133502","137838"
"1133503","137836"
"1133504","137843"
"1133505","137842"
"1133506","137839"
"1133507","137837"
"1133508","138466"
"1133509","138465"
"1133510","138470"
"1133511","134288"
"1133512","134287"
"1133513","134286"
"1133524","138692"
"1133525","138693"
"1133526","138691"
"1133527","138689"
"1133528","138688"
"1133529","138690"
"1133530","138687"
"1133532","138492"
"1133533","138492"
"1133534","138493"
"1133535","138491"
"1133536","138491"
"1133537","138230"
"1133538","140034"
"1133539","138585"
"1133540","138314"
"1133541","138584"
"1133542","138313"
"1133543","138583"
"1133544","138312"
"1133545","138357"
"1133546","138534"
"1133547","138533"
"1133548","103862"
"1133549","138282"
"1133550","138281"
"1133551","138280"
"1133552","138279"
"1133554","138277"
"1133555","138216"
"1133556","138217"
"1133557","138216"
"1133558","138215"
"1133559","138214"
"1133560","138277"
"1133561","138215"
"1133562","138214"
"1133563","138213"
"1133564","138274"
"1133565","138213"
"1133570","138379"
"1133571","138378"
"1133572","118304"
"1133574","138370"
"1133575","138369"
"1133576","138368"
"1133583","138523"
"1133584","138522"
"1133585","138521"
"1133586","138512"
"1133587","138525"
"1133588","138385"
"1133589","138384"
"1133590","138383"
"1133591","138382"
"1133596","138403"
"1133597","138402"
"1133598","138401"
"1133599","138400"
"1133600","138399"
"1133601","138208"
"1133602","138207"
"1133603","139703"
"1133604","139701"
"1133605","139699"
"1133606","139700"
"1133607","139702"
"1133608","138696"
"1133610","138524"
"1133614","138480"
"1133615","138479"
"1133616","138478"
"1133617","138477"
"1133618","138483"
"1133619","138482"
"1133620","138481"
"1133621","138610"
"1133622","138604"
"1133623","138374"
"1133624","138373"
"1133625","138372"
"1133626","138371"
"1133627","138505"
"1133628","138224"
"1133629","138223"
"1133630","138222"
"1133631","138221"
"1133632","138220"
"1133633","138219"
"1133634","138295"
"1133635","138294"
"1133636","138293"
"1133637","138292"
"1133638","138290"
"1133639","138291"
"1133640","138289"
"1133641","138288"
"1133642","138287"
"1133643","138286"
"1133644","138285"
"1133645","138296"
"1133649","138539"
"1133650","138538"
"1133651","138537"
"1133652","138536"
"1133653","138535"
"1133654","138330"
"1133655","138329"
"1133656","138328"
"1133657","138327"
"1133658","138326"
"1133661","138464"
"1133662","138463"
"1133663","138462"
"1133664","138243"
