id_che300,id_autohome,id_souhu,id_yiche,id_czb
28120,23348,130180,115794,9003585
28121,23653,130468,116277,9004251
28122,23654,130469,116276,9003991
28123,23248,130101,0,9003460
28124,23609,130516,115561,9004733
28125,23610,130517,116440,9003425
28126,23611,130518,116441,9004397
28127,23612,130519,116443,9004385
28128,22578,130520,116444,9004235
28129,19025,125814,110829,14871
28130,19026,125815,110831,14872
28131,18970,125760,110830,14851
28132,23051,129898,115486,9003211
28133,23052,129899,115487,9003212
28134,23279,130117,115813,9003486
28135,23280,130118,115814,9003487
28136,23165,130022,115710,9003410
28137,23164,130021,115709,9003409
28138,23473,130260,116067,9003920
28139,23474,130261,116066,9004760
28140,23475,130262,116065,9004625
28141,23476,130263,116064,9004488
28142,23477,130367,116063,9004243
28143,22314,130368,115708,9003360
28144,23163,130369,115383,9003408
28145,21197,128202,109952,9002056
28146,21198,128203,109951,9002057
28147,21199,128204,109950,9002058
28148,21200,128205,109949,9002059
28149,22593,130056,115756,9003367
28150,23210,130055,115755,9003439
28151,23211,130054,115754,9003440
28152,20772,130053,115753,9003356
28153,23212,130052,115752,9003441
28154,23397,130202,115981,9004321
28155,23398,134447,120770,9004542
28156,23399,130204,115985,9004120
28157,22258,130205,115986,9004538
28158,23405,130217,115991,0
28159,23403,130215,115990,0
28160,23401,130213,115987,0
28161,23405,130217,115991,0
28162,23403,130215,115990,0
28163,23401,130213,115987,0
28164,22328,0,114692,0
28165,18974,125759,0,14855
28166,22329,0,114693,0
28167,23664,131515,116309,9004720
28168,23667,131516,116310,9004560
28169,23665,131517,116311,9004388
28170,23666,131518,116312,9004469
28171,23668,131519,116313,9004196
28172,23669,131520,116314,9003924
28173,23670,131521,116315,9004102
28174,23671,131522,116316,9004685
28175,23648,130467,116266,9004579
28176,23640,130466,116267,9004418
28177,23641,130465,116269,9004240
28178,23642,130464,116270,9004048
28179,23643,130463,116271,9004258
28180,23644,130462,116272,9004709
28181,23645,130461,116273,9004158
28182,23646,130460,116274,9004565
28183,23613,130459,116275,9004653
28184,23435,130239,116026,9004160
28185,23436,130240,116028,9004546
28186,23437,130241,116029,9004231
28187,23438,130242,116030,9004450
28188,23439,130243,116031,9003934
28189,23372,130244,116032,9004217
28190,19410,126371,111025,15116
28191,19411,126370,111026,15117
28192,19412,126369,111027,15118
28193,19413,126368,102829,15119
28194,23239,130075,115782,9003457
28195,23240,130074,115783,9003458
28196,23391,130237,116007,9004377
28197,23392,130238,116006,9004394
28198,17677,124627,0,7276
28200,22994,130110,115713,9003377
28201,23053,130111,115712,9003380
28202,23054,130109,115716,9003381
28203,23056,130112,115715,9003382
28204,23273,130113,115714,9003484
28205,23274,130114,115711,9003485
28206,23496,130314,116111,9004697
28207,23497,130315,116112,9003967
28208,23498,130316,116113,9004642
28209,23499,130317,116114,9003943
28210,13304,0,112401,3864
28211,23186,130031,115719,9003417
28212,23187,130030,115718,9003418
28213,23188,130029,115717,9003419
28214,23458,130619,116452,9004577
28215,23460,130620,116451,9004409
28216,23459,130621,116449,9004429
28217,23461,130614,116447,9004437
28218,23462,130615,116446,9004091
28219,23463,130616,116436,9004468
28220,23464,130617,116433,9004189
28221,22568,130618,116091,9004613
28223,23468,130270,116068,9004514
28224,23469,130271,116069,9004234
28225,23470,130272,116077,9004631
28226,23471,130273,116082,9004373
28227,23479,130285,116085,9004280
28228,23295,130274,117006,9003544
28229,23296,130275,117007,9003545
28230,18407,130277,0,7740
28231,23297,130276,0,9003546
28232,23298,130278,0,9003547
28233,18408,130279,0,7741
28234,23299,130281,117006,9010153
28235,23300,130280,117007,9010154
28236,18409,130282,0,7742
28237,18410,130283,0,7744
28238,18411,130284,0,7745
28239,18480,125609,110202,7783
28240,23214,130062,115732,9003442
28241,23215,130061,115733,9003443
28242,23216,130060,115734,9003444
28243,23217,130059,115735,9003445
28244,23218,130058,115736,9003446
28245,23219,130057,115737,9003447
28246,23107,129957,115621,9003240
28247,23108,129956,115622,9003241
28248,21994,129006,114331,9002543
28249,21995,129005,114326,9002544
28250,21996,129004,114316,9002545
28251,23058,129917,115568,9003214
28252,23059,129916,115567,9003215
28253,23060,129915,115566,9003216
28254,22475,129914,115213,9002849
28255,19342,126156,111324,15066
28256,19196,126156,111330,14980
28257,12871,0,0,3483
28258,23794,0,113128,0
28259,23811,130632,0,9004183
28260,23450,130249,116058,9004028
28261,23451,130251,116059,9004534
28262,22029,130250,116060,9004775
28263,23446,130245,115860,9003903
28264,23447,130246,116055,9004381
28265,23448,130247,116056,9003942
28266,23449,130248,116057,9004347
28267,23453,130253,116061,9004083
28268,23454,130254,116062,9004641
28269,15498,0,0,0
28270,23047,0,0,0
28271,16368,0,0,0
28272,23049,0,0,0
28273,23655,0,116338,0
28274,23656,0,116339,0
28275,23657,0,116340,0
28276,23381,130195,116178,9004558
28277,23382,130196,116177,9004551
28278,23383,130197,116176,9004608
28279,19832,126723,116679,9004622
28280,22849,129777,115305,9003078
28281,23720,130577,116413,9010272
28282,23719,130578,116412,9010271
28283,23718,130579,116411,9010270
28284,23716,130580,118629,9010269
28285,23189,130038,115704,9003420
28286,23190,130037,115703,9003421
28287,23191,130036,115702,9003422
28288,23192,130035,115701,9003423
28289,23193,130034,115700,9003424
28290,23194,130033,115699,9003425
28291,23195,130032,115696,9010424
28292,22833,129772,115267,9003065
28293,22834,129771,115268,9003066
28294,22835,129770,115269,9003067
28295,23105,129958,115629,9003238
28296,23106,129959,115628,9003239
28297,23031,129896,115552,9003204
28298,23030,129895,115553,9003203
28299,23029,129897,115554,9003202
28300,23803,0,0,0
28301,23804,0,0,0
28302,23805,0,0,0
28303,23567,130405,0,9004367
28304,23133,130039,115720,9003394
28305,23627,130566,112990,9004355
28306,23628,130567,112989,9004147
28307,23629,130568,111983,9004273
28308,23033,129901,115555,9003205
28309,23109,129967,115627,9003242
28310,23110,129968,115626,9003243
28311,23111,129969,115625,9003244
28312,23413,130206,115995,9004136
28313,23071,130207,115994,9004216
28314,19762,126540,111813,9001146
28315,19763,126540,111814,9001147
28316,23415,130208,115993,9004073
28317,23414,130209,115574,9004564
28318,23617,130453,116244,9003980
28319,23801,130622,116934,9004484
28320,23802,130623,116937,9003940
28321,23682,0,116319,0
28322,23723,0,0,0
28323,23683,0,116321,0
28324,23601,130454,116265,9004126
28325,23602,130455,116264,9004262
28326,20237,130551,115950,9004454
28327,23536,130382,116208,9010238
28328,23538,130383,116207,9010239
28329,23540,130388,116200,9010240
28330,23799,130633,116489,9004065
28331,23800,130634,116490,9004701
28332,23679,130537,116221,9004704
28333,23690,130538,116414,9004117
28335,23829,130775,115961,9004244
28336,23824,130776,117631,9004537
28337,20965,130601,116450,9004232
28338,23709,130509,0,9004503
28339,19736,124805,111812,9001128
28340,23758,128228,116424,9004035
28341,23651,128229,116423,9004099
28342,22283,126462,0,9005831
28343,22284,126463,0,9008652
28344,18830,125660,0,9019148
28345,23153,130531,116408,9004286
28346,23779,130604,116445,9004673
28347,23780,130603,116442,9004341
28348,23781,130602,116439,9004175
28349,22925,129927,115412,9003134
28350,22926,129926,115411,9003135
28351,22927,129925,115410,9003136
28352,22928,129924,115409,9003137
28353,18445,125277,110166,7775
28354,22929,129923,115408,9003138
28355,22439,129922,115407,9002839
28356,23387,0,115977,9007847
28357,19659,0,115976,9007846
28358,21325,128407,0,9002137
28359,17145,127271,0,6870
28360,17146,127270,0,6871
28361,21326,128408,0,9002138
28362,17147,127273,0,6872
28363,17148,127272,0,6873
28364,21895,0,114242,9002465
28365,15218,128889,0,5322
28366,23310,130138,115879,9003552
28367,23311,130137,115877,9003553
28368,23312,130136,115876,9003554
28369,23313,130135,115875,9003555
28370,23527,130581,116453,9004528
28371,23456,130582,116454,9004011
28372,23526,130583,116455,9004032
28373,23314,130134,115873,9003556
28374,23315,130133,115872,9003557
28375,23316,130132,115870,9003558
28376,23317,130131,115880,9003559
28377,23318,130130,115869,9003560
28378,19023,125755,111854,14869
28379,23825,130698,116561,9004392
28380,22695,0,114598,9002979
28381,22697,0,114598,9002981
28382,22698,0,114598,9002982
28383,22704,0,115255,9002988
28384,22705,0,115255,9002989
28385,22706,0,115255,9002990
28386,22694,0,112424,9002978
28387,22700,0,112424,9002984
28388,22702,0,112424,9002986
28389,22708,0,115254,9002992
28390,22708,0,115254,9002994
28391,22708,0,115254,9002996
28392,23406,0,115918,9003913
28393,23407,0,115918,9003979
28394,23408,0,115918,9004164
28395,22699,0,112424,9002983
28396,22701,0,112424,9002985
28397,22703,0,112424,9002987
28398,4856,0,0,15271
28399,4857,0,0,15272
28400,18548,125415,110441,7829
28401,0,0,0,0
28402,0,0,0,0
28403,23922,130765,116516,9004182
28404,23923,130766,116517,9004408
28405,23924,130767,116518,9004627
28406,23925,130768,116519,9004081
28407,23839,130769,116515,9004013
28408,23926,130770,116520,9004090
28409,23927,130771,116521,9004042
28410,23928,130772,116522,9005250
28411,23929,130773,116523,9004086
28413,23746,130555,116434,9003995
28414,23747,130554,116431,9004139
28415,23748,130552,116430,9004085
28416,23749,130553,116429,9004208
28417,23750,130554,116428,9004375
28418,23751,130552,116427,9004137
28419,23752,130553,116426,9004491
28420,23754,130554,116425,9004745
28421,23674,130699,116513,9004575
28422,23714,130700,116512,9004154
28423,23818,130701,116287,9004671
28424,23755,130585,116438,9004121
28425,23756,130586,116437,9004026
28426,23757,130584,116435,9004283
28427,19241,130703,116288,9003970
28428,19314,0,120311,9004146
28429,23867,130875,116661,9004266
28430,23976,130880,116666,9004461
28431,23957,130876,116662,9004071
28432,23974,130878,116663,9004670
28433,23977,130881,116667,9004519
28434,23953,130887,116668,9004732
28435,23978,130882,116669,9004722
28436,23973,130877,116664,9004676
28437,23975,130879,116665,9003946
28438,23979,130883,116670,9004277
28439,23980,130884,116671,9003993
28440,23981,130885,116672,9004489
28441,23868,130886,116673,9004778
28445,23769,0,116421,9004296
28446,23771,0,116417,9004621
28447,23770,0,116419,9004034
28448,23620,0,116422,9004368
28449,23622,0,116418,9004024
28450,23621,0,116420,9004517
28451,23735,130535,116406,9004813
28456,23595,130550,116448,9004038
28461,23911,130813,116563,9003948
28462,23912,130814,116564,9004587
28463,23913,130815,116565,9004007
28464,23914,130816,116566,9004578
28465,23902,130817,116567,9003897
28466,23915,130818,116568,9004319
28467,23916,130819,116572,9004610
28468,23917,130820,116569,9004165
28469,23918,130821,116570,9003899
28470,23237,130822,116571,9003921
28471,1003691,131862,116938,9004708
28472,23235,130080,117002,9003456
28473,28061,0,0,9004228
28474,23942,0,0,9003951
28475,23955,0,0,9004066
28476,23956,0,0,9003919
28477,24050,130942,116726,9004576
28478,0,0,0,9003928
28492,23930,130843,116607,9004607
28493,23931,130844,116606,9004229
28494,23932,130845,116605,9004601
28495,23933,130846,116603,9004403
28504,18313,0,110033,9004092
28505,23897,130812,0,9004588
28512,23774,130823,119513,9004719
28519,23730,130526,117262,9004210
28520,23731,0,117261,9004376
28521,23945,130866,116653,9004675
28522,23946,130867,116654,9004096
28523,23947,130868,116655,9004214
28524,23948,130869,116656,9004006
28525,23949,130870,116657,9004750
28526,23950,130871,116658,9004372
28527,23951,130872,116659,9006297
28528,23952,130873,116660,9003994
28529,23577,130376,116650,9004591
28530,23578,130375,116651,9004295
28534,1003640,130627,117777,9003973
28535,1003639,130628,117782,9004115
28544,1003476,135455,117760,9003338
28555,1003468,135439,117759,9009291
28559,23966,130888,116677,9004238
28560,23968,130889,116676,9004402
28561,23967,130890,116675,9004529
28562,23969,130891,116674,9004563
28563,24027,0,0,9004498
28564,24028,0,0,9004452
28565,24029,0,0,9004318
28572,23982,130924,116704,9004044
28573,23983,130921,116703,9004188
28574,23984,130922,116702,9004080
28575,23985,130923,116701,9004257
28576,23986,130920,116700,9004255
28577,23987,130919,116699,9004009
28578,23988,130918,116698,9004315
28579,23813,130657,116493,9004252
28580,23812,130656,116492,9004462
28583,1003650,130678,116617,9004278
28584,1003653,130679,116618,9003965
28585,1003651,130680,116615,9004585
28586,1003654,130681,116614,9004465
28587,1003655,130682,116614,9004218
28588,1003652,130684,116613,9004326
28589,1003656,130685,116612,9004275
28590,1003657,130683,116611,9004378
28591,1003658,130686,116610,9004287
28598,23992,130899,116683,9004020
28599,23989,130892,116686,9004301
28600,23990,130894,116685,9004510
28601,23991,130893,116684,9004020
28602,23993,130895,116682,9004744
28603,23994,130896,116681,9004744
28604,23995,130897,116680,9004700
28610,23936,130849,116803,9004358
28611,23937,130848,116802,9003984
28612,23938,130847,116801,9004170
28613,23423,129294,116186,9024099
28614,23423,129293,116185,9024099
28615,23876,130810,116546,9004156
28616,23877,130811,116547,9004068
28627,0,129994,119380,0
28628,0,130827,116739,0
28629,0,130828,116737,0
28630,0,129995,119364,0
28631,0,130829,116733,0
28632,0,130830,115857,0
28633,23844,130789,116540,9003909
28634,23845,130790,116539,9004370
28638,23737,130545,116401,9004435
28639,23738,130546,116400,9004743
28640,23919,130826,116592,9004313
28641,23342,0,115911,9003581
28642,23171,0,115910,9003534
28650,1003601,130354,115980,9008567
28651,1003602,130353,116161,9008568
28652,1003603,130352,116162,9008569
28653,1003453,130014,0,9003318
28654,1003454,130013,115666,9003319
28672,24039,130938,116697,9004063
28673,24038,130937,116705,9004518
28674,23903,130936,116706,9004574
28680,1003673,0,0,0
28681,1003674,0,0,0
28682,1003675,0,0,0
28683,22964,129825,115580,9003159
28684,22965,129826,115581,9003160
28685,22966,129828,115582,9003161
28686,22915,129827,115583,9003127
28687,23283,130122,115816,9003536
28688,23284,130121,115817,9003537
28689,23285,130120,115818,9003538
28690,23286,130119,115822,9003539
28691,23580,130436,116476,9003969
28692,23581,130435,116475,9004079
28693,23551,130434,116474,9004486
28694,23582,130433,116473,9004406
28695,23583,130432,116472,9004267
28696,23580,130436,116469,9003969
28697,23581,130435,116468,9004079
28698,23582,130433,116467,9004406
28699,23583,130432,116465,9004267
28700,23584,130431,116471,9003966
28701,23554,130430,116470,9003950
28702,23584,130431,116464,9003966
28703,23554,130430,116463,9003950
28704,23773,130824,119512,9003996
28707,23589,130687,116510,9009413
28708,23590,130688,116509,9009414
28709,23591,130689,116508,9005932
28710,23592,130690,116507,9009415
28711,23593,130691,116506,9009416
28712,23594,130695,116505,9009417
28713,23596,130696,116504,9009418
28714,23597,130697,116503,9009419
28715,23598,130692,116502,9009420
28716,23599,130693,116501,9009421
28717,23600,130694,116500,9009422
28718,23658,130508,116302,9004323
28719,23652,130507,116303,9004070
28720,23659,130506,116304,9003983
28721,23660,130505,116305,9004200
28722,23661,130504,116306,9004339
28723,23662,130503,116307,9004756
28724,23663,130502,116308,9004512
28728,1003539,0,115286,0
28729,23691,130482,116335,0
28730,23632,130481,116334,9004256
28731,23633,130480,116333,9003918
28732,23608,130479,116332,9003912
28733,23343,130150,115912,9003582
28734,23426,130229,116070,9004582
28735,23427,130230,116071,9004769
28736,23428,130231,116072,9004178
28737,23429,130232,116073,9004051
28738,23430,130236,116075,9004270
28739,23431,130233,116076,9004145
28740,23432,130234,116078,9004386
28741,23433,130235,116079,9004677
28742,23739,130539,116160,9004325
28743,23740,130540,116456,9004597
28744,23741,130541,116457,9004774
28745,23743,130543,116459,9003958
28746,23742,130542,116458,9004414
28747,23772,130825,116596,9004634
28748,23744,130544,116460,9004434
28749,23700,130496,116342,9004640
28750,23702,130501,116343,9004045
28751,23701,130498,116344,9004630
28757,23785,0,117455,9004919
28761,24020,129490,116695,9004195
28762,24021,129491,116694,9004412
28763,24022,129492,116693,9004779
28766,24023,129493,116692,9004033
28767,24024,129494,116691,9004431
28768,0,130874,116696,9004600
28772,0,0,112796,9000955
28780,11577,0,0,2566
28781,8201,0,0,13045
28782,19233,126065,111173,15000
28783,19234,126066,111175,15001
28784,19236,126067,111174,15003
28785,19541,126392,111603,15189
28786,19554,126393,111604,15196
28787,23500,130322,116909,9004209
28788,23501,130321,116908,9003925
28789,23502,130320,116907,9004047
28790,23503,130319,116906,9003978
28791,23504,130318,116725,9004050
28792,15177,122159,103540,5303
28793,15116,122160,103265,5264
28794,23373,130222,109845,9004761
28795,23374,130223,116095,9004353
28796,23377,130226,116096,9004285
28797,23376,130225,116097,9004776
28798,23378,130227,116098,9004573
28799,23375,130224,116099,9004456
28800,23287,130228,116100,9004702
28801,1002156,0,20000587,1388
28802,1002159,0,0,1390
28803,1002090,0,20000587,1368
28804,1002158,0,20000587,1389
28805,1003680,130853,116632,9004439
28806,1003682,130854,116631,9004658
28807,1003684,130855,116630,9004628
28808,1003685,130856,116629,9003986
28809,1003686,130857,116628,9004185
28810,1003687,130858,116627,9004268
28811,1003688,130859,116608,9003890
28812,1002152,124934,109860,1387
28813,1002069,124931,106590,1347
28814,1002070,124932,106589,1348
28815,1002071,124933,106587,1349
28816,24364,131232,117032,9004614
28817,24362,131233,117031,9003892
28818,24363,131234,117030,9004053
28819,23183,131235,115953,9004706
28820,0,0,107568,9014936
28821,0,0,108924,9014946
28822,0,0,108923,9014945
28823,0,111716,107570,9014938
28824,0,111718,107571,9014939
28825,0,111719,107572,9014940
28826,0,111717,107573,9014941
28827,0,111720,107574,9014942
28828,0,111721,0,9014943
28829,24036,130996,116720,9004393
28830,24035,130997,116719,9004624
28831,24034,130998,116718,9004161
28832,24033,130999,116717,9004765
28833,24032,131000,116337,9004095
28834,24031,131001,116715,9004502
28835,23568,131002,116716,9004207
28836,23441,130265,116005,9004736
28837,23442,130266,116004,9004633
28838,23445,130267,116003,9004272
28839,23443,130268,116002,9004646
28840,23444,130269,114774,9004012
28841,7950,0,108947,12858
28842,7948,0,108948,12856
28843,7951,0,108949,12859
28844,4120,111775,107692,9014246
28845,4119,111776,107694,9014247
28846,0,0,109401,9015887
28847,0,0,109400,8146
28848,4331,0,107594,10258
28849,4332,0,107598,10259
28850,4333,112713,107599,10260
28851,0,0,109106,9015082
28852,0,0,109107,9015083
28853,0,0,109105,9015081
28854,1378,0,109104,9015080
28855,15749,123402,0,9010052
28856,16524,123405,20000808,9010054
28857,16516,123401,0,9010053
28858,1003698,131071,116843,9005877
28859,1003700,131072,116845,9004513
28860,1003697,131073,116846,9011065
28861,1003699,131074,116847,9004754
28862,1003728,137624,114788,9008564
28863,1003729,137625,115180,9008566
28864,1003385,129722,115264,9000895
28865,1001184,119832,121336,811
28866,1001185,119831,111561,812
28867,24252,131160,0,9004199
28868,24250,131161,0,9004447
28869,24253,131162,0,9004547
28870,24256,131173,0,9004547
28871,24251,131159,0,9004764
28872,24254,131163,0,9004354
28873,24255,131164,0,9004589
28874,22113,131165,0,9004097
28875,24257,131166,0,9003975
28876,24008,131342,117209,9004845
28877,24474,131343,117208,9004838
28878,24009,131344,117207,9004870
28879,24224,131345,117206,9004852
28880,24476,131346,117205,9004856
28881,24010,131347,117204,9004839
28882,24475,131348,117203,9004811
28883,22225,131349,117201,9004844
28884,24472,131329,117137,9004826
28885,23759,130609,115560,9004215
28886,23760,130608,116351,9004749
28888,22788,130607,116352,9003045
28889,22789,130569,116356,9003046
28890,23761,130570,116366,9004123
28891,23762,130571,116379,9004052
28892,23763,130572,116380,9003981
28893,23764,130573,116381,9004667
28894,22372,130574,116382,9002790
28895,1002394,0,111019,14409
28896,1003324,0,114567,9000856
28897,1002395,125946,111020,14410
28898,1002396,125947,111021,14411
28899,1002397,125948,111022,14412
28900,1002398,125949,111023,14413
28901,1003325,0,114572,9000857
28902,1003320,125946,114571,9000852
28903,1003321,125947,114570,9000853
28904,1003322,125948,114569,9000854
28905,1003323,125949,114568,9000855
28906,13301,121299,112400,3861
28907,23268,130106,116394,9011156
28908,23269,130104,116393,9011157
28909,23270,130107,116392,9011158
28910,23271,130105,116391,9011159
28911,21275,130107,116392,9003482
28912,23960,130400,116712,9004696
28913,19270,130396,116709,9004768
28914,23961,130399,116711,9004293
28915,23962,130398,116710,9003904
28916,23963,130397,116708,9004735
28917,23964,130395,116707,9004264
28918,23965,130394,112899,9004416
28919,24236,131146,117028,9003988
28920,24234,131145,117027,9004405
28921,24235,131144,117026,9004176
28922,22461,131143,116296,9004157
28923,24694,131524,117480,9005062
28924,24695,131523,117481,9005077
28925,24384,131262,117479,9004853
28926,24385,131263,117478,9004804
28927,24383,131264,117477,9004865
28928,24386,131265,117476,9004857
28929,24382,131266,117475,9004846
28930,24381,131267,117474,9004831
28931,24357,0,0,0
28932,24358,131236,117036,9004656
28933,24359,131237,117035,9004076
28934,24360,131238,117034,9004448
28935,24361,131239,117033,9004100
28936,24016,131017,117020,9004328
28937,24017,131018,117019,9004399
28938,22462,131019,117017,9004151
28939,24018,131020,116128,9004611
28940,3091,100619,107410,9017329
28941,3092,100618,107414,9017329
28942,23234,130808,116557,9003535
28943,23289,130287,116092,9003540
28944,23290,130288,116093,9003541
28945,23910,130809,116558,9004062
28946,23291,130289,116094,9003542
28947,24339,131231,117016,9004543
28948,24340,131186,116981,9003907
28949,24341,131188,116982,9004568
28950,24342,131192,116983,9004686
28951,24343,131193,116984,9003902
28952,24316,131220,117005,9004662
28953,24003,130905,116689,9004226
28954,24002,130906,116688,9004346
28955,24001,130907,116687,9004224
28956,22586,130908,115098,9004352
28957,24321,131221,117004,9004150
28958,0,0,106831,9013339
28959,0,0,108606,9013341
28960,0,0,106832,9013340
28961,1644,0,0,6299
28962,0,0,108605,0
28963,0,0,0,9005728
28964,0,0,0,9005920
28965,4722,0,100178,10591
28966,4839,0,0,10681
28967,3578,106130,116126,9613
28968,2386,106130,116124,8478
28969,2387,106130,116125,8479
28970,2388,106130,116119,8480
28971,1270,106127,11095,3366
28972,0,0,109585,9019916
28973,1688,0,109585,6667
28974,24188,131096,117092,9004249
28975,24458,131321,117094,9004799
28976,24189,131097,117093,9004680
28977,611,106444,0,11599
28978,3734,111194,109589,9762
28979,1629,106374,109733,6166
28980,6821,106374,109733,12111
28981,1148,0,109734,2488
28982,2454,0,10230,8545
28983,1022,0,0,0
28984,0,0,106715,9017669
28985,0,0,106713,9017667
28986,0,0,106716,9017670
28987,0,0,106714,9017668
28988,0,0,108548,9017671
28989,6840,0,0,0
28990,2459,105826,0,8549
28991,0,0,0,0
28992,835,0,0,13158
28993,836,0,0,13165
28994,0,0,109566,9019180
28995,24477,131334,117145,9004849
28996,24478,131335,117146,9004812
28997,24479,131336,117147,9004875
28998,24480,131337,117148,9004873
28999,0,0,109721,0
29000,0,0,109718,0
29001,0,0,109719,0
29002,0,0,109720,0
29003,971,0,0,14141
29004,794,0,0,12853
29005,1784,105371,20000584,7377
29006,4978,0,0,10744
29007,1268,105744,0,3355
29008,4018,106178,6497,8527
29009,2436,106178,6497,8527
29010,276,0,0,8851
29011,2415,0,0,8506
29012,0,0,20000866,14112
29013,0,0,0,0
29014,0,0,107249,9021806
29015,1216,0,0,2953
29016,14834,0,0,5060
29017,0,0,109800,0
29018,2953,0,20001338,9033
29019,4463,0,7131,10378
29020,0,111722,107532,9014923
29021,0,111723,107533,9014924
29022,0,111724,107534,9014925
29023,0,111725,107535,9014926
29024,0,0,109803,0
29025,0,0,0,0
29026,0,0,0,0
29027,1328,0,0,3837
29028,1329,0,0,3848
29029,1330,0,0,0
29030,1331,0,0,3868
29031,1689,0,0,6678
29032,906,0,0,13690
29033,1011,106483,0,1454
29034,1113,106486,0,2230
29035,0,0,112292,9000280
29036,0,0,109805,0
29037,0,0,109804,0
29038,0,0,109191,9003854
29039,0,0,109190,9005769
29040,23704,0,116367,9004567
29041,23705,0,116364,9003906
29042,23706,0,116361,9004466
29043,23707,0,116355,9004669
29044,23703,0,116354,9004261
29045,23603,0,116353,9003937
29046,23069,0,115472,9004142
29047,23765,130563,116416,9003968
29048,23766,130564,116415,9003949
29049,23220,130565,115952,9004236
29050,24191,131098,113735,9004599
29051,24190,131099,116942,9004561
29052,24192,131100,116944,9004027
29053,21488,131101,116946,9004724
29054,24193,0,116947,9004500
29055,24557,0,117279,9004995
29056,24558,0,117282,9005117
29057,1003669,130834,116537,9004678
29058,1003667,130833,116593,9003916
29059,24228,131131,116785,9004717
29060,24229,131132,116786,9003900
29061,24232,131135,116789,9004635
29062,24230,131133,116787,9004059
29063,24233,131136,116790,9004084
29064,24231,131134,116788,9003894
29065,23236,131137,116791,9004530
29066,24204,131117,116626,9004348
29067,24205,131118,116850,9004282
29068,24206,131119,116851,9004492
29069,24207,131120,116852,9004391
29070,23072,131121,116853,9004440
29071,24628,131433,113736,9005074
29072,24627,131434,117380,9005005
29073,24625,131435,117381,9005035
29074,21374,131436,117382,9005079
29075,24624,131437,117383,9010262
29076,24673,131489,117471,9005000
29077,24544,131375,116231,9005034
29078,24545,131378,116230,9005126
29079,23576,131377,116229,9005013
29080,24546,131376,116228,9005112
29081,23815,130668,116496,9011052
29082,23816,130669,116497,9011053
29083,23604,129618,115803,9004247
29084,23605,130629,116480,9004665
29085,23606,130630,116481,9004410
29086,20797,130631,116482,9004682
29087,23607,129619,116483,9004739
29088,22684,0,113933,9002975
29089,22998,0,115498,9003175
29090,17650,124590,106311,7254
29091,18373,125200,104779,7712
29092,18368,125201,104745,7710
29093,18374,125202,106310,7713
29094,15450,124589,110328,5515
29095,24262,131174,116973,0
29096,24263,131175,116972,0
29097,24264,131176,116971,0
29098,24265,131177,116970,0
29099,24266,131178,116968,0
29100,24267,131179,116967,0
29101,23545,0,0,0
29102,8198,116994,0,13043
29103,8199,116993,0,13044
29104,6844,0,0,0
29105,24520,131369,0,0
29106,2629,0,0,8718
29107,144,0,0,4703
29108,24421,131315,117071,9004809
29109,24422,131316,117070,9004805
29110,24701,131317,117069,9004963
29111,24423,131318,117068,9004792
29112,23184,131319,117067,9004800
29113,23149,0,117505,0
29114,24759,131630,117640,9005150
29115,24763,131634,117639,9005182
29116,24760,131631,117638,9005151
29117,24764,131635,117637,9010079
29118,24761,0,0,9029403
29119,24762,131633,117635,9005158
29120,24636,131458,117392,9008537
29121,24640,131460,117394,9008541
29122,24637,131462,117393,9008538
29123,24638,131463,117395,9008539
29124,24639,131464,117396,9008540
29125,24650,131485,117401,9005024
29126,23292,130670,116008,9003543
29127,24755,131628,117642,9005165
29128,24756,131629,117641,9005176
29129,24757,131626,117644,9005157
29130,24758,131627,117643,9005184
29131,21321,128423,0,9008369
29132,21322,128424,0,9008370
29133,19448,128425,0,9008368
29134,17036,128426,115463,9008366
29135,17037,128427,0,9008367
29136,24818,131974,117977,9005247
29137,24819,131975,117976,9005246
29138,24800,131670,117975,9005214
29139,24801,131671,117974,9005222
29140,24802,131672,117973,9005209
29141,24803,131673,117972,9005202
29142,24804,131674,117971,9005193
29143,24805,131675,117970,9005217
29144,16140,130040,0,9000960
29145,19081,131662,110811,14903
29146,19078,131663,0,14901
29147,19632,131664,115641,15265
29148,19079,131666,0,14902
29149,19076,131667,115600,14899
29150,16667,123874,111047,6492
29151,24125,131003,116904,9004692
29152,24693,131514,117473,9010005
29153,24731,131576,117536,9005142
29154,24732,131577,117539,9005178
29155,24723,131578,117537,9005144
29156,24724,131579,117540,9005171
29157,24071,130974,116766,9004975
29158,24109,130976,116768,9004991
29159,24070,130978,116770,9005093
29160,24107,130975,116767,9005116
29161,24110,130977,116769,9004970
29162,24108,130979,116771,9005101
29163,23807,130672,119465,9005099
29164,23798,130674,119470,9005081
29165,23797,130673,119466,9005124
29166,23808,130675,119471,9005100
29167,22171,131269,117063,9005049
29168,24683,131535,119780,9005084
29169,24392,131268,117064,9005084
29170,24684,131536,119781,9005084
29171,1003631,131005,116794,9004221
29172,1003694,131006,116793,9004186
29173,1003695,131007,116792,9004618
29174,24295,131201,116748,9004327
29175,24225,0,0,9010326
29176,24294,131200,116749,9010327
29177,24296,131202,116750,9004404
29178,24298,131203,116750,9004404
29179,24297,131204,116751,9004357
29180,24299,131205,116751,9004357
29181,24293,0,116752,9004281
29182,24300,0,116752,9004211
29183,24301,131209,116995,9004308
